node,trees
61367315,9
5709630372,2
61341970,2
5709630351,3
5709630390,4
5709630391,3
5709630349,2
5709630284,3
61341880,9
61341867,6
7113601400,1
61355866,3
4051981464,2
61355829,3
4069257493,8
4042711917,2
61501972,10
61341939,8
1584185047,5
4067646856,15
4067646857,18
4067646872,14
61341942,7
61364195,8
61341486,6
1584185043,5
4042927480,6
4040977186,2
61341830,20
4042711911,1
61341914,9
61504350,23
61341826,3
61342063,2
4068660439,4
4040978896,1
7137981918,11
4036961964,18
4097717562,18
61504692,38
4097717552,8
4040945047,21
4040945054,4
4040945045,9
61412998,12
61413126,6
61342001,5
61342051,13
4036961938,13
4072513914,9
4072513911,36
61354774,29
61354807,4
61354558,39
3191034120,25
61342057,16
3191034122,9
61413016,9
61413002,6
61342045,10
61503990,17
5709630367,10
5709630276,7
5709630368,3
4034037376,2
61341985,16
4034037371,10
61342047,4
61355709,17
1818056752,33
6878136209,11
4035718723,2
4035652735,1
61485931,1
4034037365,10
61355785,12
5709630403,4
61354849,6
1410174395,16
1410174245,21
2576569532,3
61398827,13
2576569546,1
61349146,9
61349142,8
61349140,5
6878136210,3
61354851,5
6757294233,3
1818056622,35
1818056591,41
61555724,14
1818056481,49
1818056623,4
5711887277,1
1818056668,3
61355854,3
7081489197,1
2576569536,1
5709630401,11
61518663,6
7081489201,7
61355748,2
5711887275,5
5711887288,2
2576569591,2
5711887246,2
5711881706,1
5711881707,1
2576569610,2
5711887258,4
5711887245,3
5709630406,1
6955647247,13
6769577724,7
1818056345,29
1818056290,27
6955647249,6
1818056227,10
1818056291,5
6755666496,2
6755666495,4
61353216,7
61400298,2
5711887257,6
61355856,5
61505568,1
2576569592,1
61355120,6
61355851,7
2576569588,1
61355839,8
5711887252,4
61506436,13
61355859,4
61507812,15
5711887263,1
5711887234,7
5711887271,2
5711887244,9
5711887267,4
1818056422,22
6755666493,1
61353220,1
4082015272,1
1818056342,7
6755666498,1
6636135275,3
61366481,12
61491051,14
61353064,13
5543487442,10
1527826563,2
4044871000,2
7044708142,7
7044708095,7
6166950779,4
4044871005,4
61359522,2
61400222,2
61353334,21
61357591,16
4052035969,1
61353440,34
61507970,18
61432875,21
4052035917,4
61404893,3
61374107,1
4045163186,3
2916899491,6
7044708096,3
7044708109,10
2916899492,10
1186267476,3
7044708098,1
61374112,7
7044689280,6
7044708088,5
4046773265,4
5543487445,3
4051981422,5
2916899506,3
5543487446,1
5543487473,5
5543487443,5
5543487452,5
5456694900,1
5456694901,3
6585607669,5
1527826774,11
61387203,21
61359565,16
61359078,2
61387271,7
5456694902,10
5543487490,3
5456694899,11
5456694892,2
5543487459,2
5543529955,35
61353058,10
1527826458,16
5543529950,9
1186267471,3
3940081360,15
5456694903,3
7044708130,2
7044708116,3
7044708102,2
6955647250,3
7044708128,4
7044708137,3
7044708131,8
7044708129,5
7044708103,1
4045838690,3
4045838693,1
61357368,1
6955647244,2
4045832079,2
5456716922,3
61348536,6
4072512761,9
5456713220,14
61484414,3
61484361,1
4871248611,2
4871251991,19
61484300,2
61387182,5
6955654813,8
4867479296,7
61491113,6
61348581,2
6955654818,6
6955654817,17
61348576,7
4072512781,8
4072512771,7
4871269122,2
6955647246,3
4871257314,6
6955654800,21
4047067574,4
6769577737,14
6769577735,8
6769577728,2
4046774518,4
4871248612,2
6955647272,1
4867412455,1
6955647276,1
6955647266,5
4867412484,13
61495290,23
61484396,2
4072512780,9
6955654819,3
4867412428,21
6769581436,9
61354366,33
61518216,1
61359454,1
61561211,10
5709630354,1
61341468,46
61341929,7
61492541,4
61341612,7
61341556,3
61503615,3
61353472,1
61341638,5
61503956,12
61341633,39
61341631,5
5458196037,5
5458196040,3
61341881,39
61544388,16
61342039,14
61353337,13
61364894,1
61342028,26
4067646854,1
4067646863,17
61355717,2
4067646850,2
61355807,11
61355808,7
4097717559,9
5456709997,1
61342031,4
5456709995,1
5456709994,3
5456709999,1
6757294244,1
5456710000,2
6757294243,18
6783429465,10
6955654829,5
61358309,20
6955647273,2
6955647268,7
6955647274,8
6955654839,11
61506610,3
3183657663,28
61505964,33
3183657669,7
61357779,25
7016252953,34
4871222611,12
61357783,42
7016252954,37
7016252955,1
61507652,12
61357769,34
61511920,22
61354780,19
61356587,6
61354843,11
61511866,5
61353345,9
61354855,10
61540683,3
61491553,3
6602371981,2
6602429086,5
6755978642,4
61505704,6
61491487,7
6768736269,1
61505727,5
61544394,23
6755978644,1
61577394,3
6755978637,1
61577432,3
4948093224,7
61355725,12
3073732944,1
6884824683,4
6755978645,19
61491453,8
61341883,3
61364205,23
6755978639,29
6755978640,1
61341906,24
61341248,4
1721980413,1
4074088943,4
61361384,17
61483686,6
5456713215,12
5456713219,21
61349023,137
61367549,17
61365620,14
61343900,11
61367538,86
61493824,148
61482693,17
61343723,66
5978957360,206
61359180,16
61378139,106
61358321,35
6769581438,10
61518741,6
6955654841,9
4867478611,19
4221971917,57
3811494377,5
4221971913,3
4952024816,181
61399717,258
5459168635,225
5459168636,137
61517359,126
5459168654,142
5459168634,7
5459168627,10
5459168644,40
5978957358,317
61399645,39
61399547,13
61392429,150
61396172,94
5978957359,334
61392464,72
61522536,2
61522505,25
61522503,10
61396178,88
61357003,20
61354666,25
61354589,12
61364662,12
61519605,8
61361167,38
61361728,8
6878592273,3
61354662,23
61361647,37
61363924,32
61361838,16
5456694891,40
5456694883,1
61582123,1
5456694880,12
5456694886,6
5456694874,6
61434444,3
1527825852,17
1186263601,8
5456694887,16
1527825822,6
1186263559,12
1527825636,32
1527825672,33
4867453805,9
4867453808,7
61343892,15
61363969,13
61343718,15
61358374,14
61484095,9
61484139,9
7044708124,4
7044708122,1
7044708123,2
7044708135,1
4045832067,1
61348547,3
4072512732,1
5456716921,3
61484605,7
61348528,14
4045832063,3
5456716924,3
4871269125,2
61357016,27
61396199,17
61460671,15
61348998,44
61353499,34
61396186,6
61396191,3
61365341,38
61459195,32
61365337,13
61353483,33
61367174,6
61396181,26
61366929,7
6907947383,14
61579797,12
61367133,10
6907947384,6
61365323,21
61351081,10
61365370,13
6769200275,12
3267620328,9
61365459,40
61365462,26
6769200269,8
61522430,44
1721979743,53
1721979823,14
6885029319,17
6870944330,63
1721979011,8
1079504744,21
5459168646,14
5459168647,5
5459168645,8
61414863,1
61556878,2
61392452,71
61347822,1
61556903,2
61374815,1
61414614,1
61414621,2
1186267480,1
61402518,6
61555495,2
61365333,5
5458747534,6
61365358,6
5458747532,12
61367146,9
61392653,11
61363168,9
6755707096,8
61374635,4
61358449,19
61358445,7
7148346379,13
61359968,8
6755707095,2
61354653,12
61359231,8
61518884,22
6878592278,1
61361447,1
4119910826,1
4119910828,2
61421530,2
6878592281,2
61399654,17
4867479258,6
3811494380,4
3811494370,2
3811494375,2
5458215969,3
5674813473,2
5458215964,3
5458215963,6
5458215972,1
5458215965,6
61428994,3
5458215179,3
5458215184,5
5458215186,1
5458215185,6
5458215467,2
61399614,1
5674813475,7
5458215189,12
4221971918,1
5458215968,1
5674813474,7
61387339,8
3267622950,21
3267622982,14
1079504689,11
3267622994,2
3267622952,4
61549887,6
5648806709,3
61386882,18
61399766,4
61395131,22
3267622891,6
61399772,3
7082027406,32
61377304,36
5459169885,7
5459187603,12
5459187600,9
5459169884,18
7082027405,11
3267623001,3
3191645433,20
5458250224,16
5458250221,21
61347825,13
5458248816,5
5458251836,5
61364481,3
61560161,10
61364479,13
61580741,2
61580748,2
61364295,12
61460622,4
7132651927,4
61364291,3
5458251840,6
3267595851,15
61492209,8
5458248820,1
61361653,4
7132651928,1
3267595801,4
61361420,10
61361428,6
61388496,123
3267596327,8
3267596321,79
3267596300,12
3267596274,6
61361773,15
3267596275,48
3267596328,20
61429291,2
3267595838,16
3267595825,10
3267595816,13
3267595803,5
61361431,4
61420667,1
3267595818,6
3267595828,1
3267595843,7
7132651925,3
3267596262,3
61347846,55
61347849,90
61433555,37
61361357,12
61347847,14
61353250,9
61407133,20
61407153,40
61392925,18
5458251837,8
61364411,20
61364406,7
61392982,17
5458251838,4
61365466,2
3267622923,2
5164154355,2
61403096,27
61351087,3
61398724,10
61520866,18
6402875118,41
61398731,21
61433431,11
61369501,9
61433393,7
61516455,44
61361466,3
61353239,13
61359148,15
61353241,1
6755974648,12
5860007327,14
61361724,6
61359249,11
61358387,13
6755974650,4
5860007328,1
61358400,27
61359603,15
61483997,6
6407218471,4
61359139,1
61343681,8
61480157,4
61343803,3
61359151,7
61343770,15
61482721,9
61361676,12
5860007323,2
6968223265,14
61483018,7
61364129,2
61358558,9
61482337,1
61482320,5
5860007329,3
61358555,22
61458403,34
61458459,15
61460626,14
5458244807,1
61361643,10
61459713,4
6755974651,1
3392830145,3
6755974657,1
6755974654,1
61458465,14
5458244809,8
61392931,29
5792738451,2
5792738444,13
5792738442,24
5458244805,4
6755974658,1
61481184,42
61376665,9
61428013,17
61433471,12
5852973634,34
61359940,45
61354116,30
61359906,46
61354132,30
61405908,34
61368863,1
61392913,27
61354124,47
61367119,25
61367110,17
61365463,2
61403102,1
5164154356,1
61367121,4
61377612,9
61515859,3
61374639,8
6869538090,26
61375616,29
61396204,18
61396137,7
61400518,7
61508438,9
5458808404,9
61606395,16
61425392,11
61347800,3
61509661,13
61347719,12
61606394,17
61375348,7
61521274,4
61515823,10
61375274,7
61347799,7
61400539,2
61348133,3
61609876,4
61610358,11
61610112,8
61610094,11
61610092,2
61610364,2
61369652,4
61375212,4
61347767,25
61610147,16
61610202,7
61517601,1
5458830384,9
61369431,4
61369373,8
5458830412,6
61515547,13
61347727,2
61347729,1
61363213,1
61375221,9
5458747525,1
5458747527,10
61347692,5
5458830418,1
5458830397,7
5458830357,6
5458830624,8
5458830417,1
4259274859,4
61349526,3
61349524,19
61349522,1
61349346,3
61349348,7
61347856,2
61517618,4
61347855,5
61367187,4
61390343,6
61521778,2
61347686,4
5458830419,4
5458830622,1
61357250,3
5458763068,22
61354516,10
5458830402,7
61357254,18
61517578,4
5458763078,4
61354189,18
6766444544,8
61350825,14
61367502,9
61594761,11
61354331,17
61350837,10
61558763,13
5458763086,10
61354429,8
61351004,6
61353994,9
61347952,27
5617636562,10
61513386,10
61414674,6
61353996,12
61354164,11
61353860,15
61364084,8
61353862,5
5617636558,5
61433497,9
61554564,12
61433486,8
61496680,6
61521988,6
61351248,3
61351083,4
5458763063,6
5458763074,5
61364078,13
5458763059,6
5458763061,5
5458763070,2
5458763069,2
6769212937,8
61353819,22
61382998,1
61600793,5
61382982,8
61382954,3
61381271,12
61600662,31
61600655,10
61600704,3
61600788,9
6769212940,33
61360700,6
5458763058,3
61364067,2
5458830401,10
61354232,26
61354220,8
5458830398,8
61431534,40
61600556,18
61600790,19
61600588,46
61431550,8
61601028,7
61600582,14
61601034,8
61600526,41
61431761,26
61431611,19
61431642,5
5458830395,5
5458830362,10
5458830359,5
4259274858,2
5458830355,4
5458830361,2
5458830410,6
5458830363,2
5458830354,1
5458830358,2
5458830365,2
5458830367,2
5458830371,2
5458830373,4
5458830378,1
61368573,1
5458830375,1
4259274862,1
5458830364,14
5458830366,4
5458830368,4
5458830370,1
5458830389,2
61489434,20
61522834,16
61522835,15
61600910,9
61522672,11
6869538091,13
5458808400,2
5458808403,2
61381197,13
61600929,5
61600783,3
61381677,13
61601164,8
61522670,16
61431615,12
61431793,9
61431565,8
61381660,6
61381710,11
61431532,7
61522679,18
61381536,26
61383092,9
61383150,11
61383095,7
61381651,17
61388848,18
61388716,11
5458830372,1
61388582,6
61388598,10
61388570,13
61388555,19
61431602,9
61381701,12
61381705,17
61600882,8
61600819,6
61600906,9
61431557,17
61600902,2
61601008,5
61388705,8
61601015,2
61522680,1
61388735,4
61388742,12
61388731,46
61388763,6
61388698,8
61388737,1
61388413,3
61367236,10
61367317,11
61388779,25
61497683,6
61388857,5
61388867,11
61396163,6
61388564,5
61433064,5
61433247,20
61396151,17
61433206,11
61609881,10
61388992,10
61433147,7
61433151,9
61383138,5
61389035,7
61600896,1
61388702,5
61389052,6
61389054,3
61389046,2
61388659,1
61389043,4
61389008,4
61388722,5
61388995,9
5458830390,3
5458808391,2
5845980034,19
5458808393,24
5458808406,2
5458808412,8
61369105,7
5458808415,8
5458808413,14
6548152961,11
5458808390,12
5458808414,11
61388833,18
61396158,13
61396146,12
61396150,18
61388917,18
61388924,17
61610168,13
61549760,3
61539060,7
61388967,5
61610162,15
61610174,12
61389001,1
61601185,1
5459176099,6
5459176095,9
5459176070,6
5459176091,8
5459176075,6
61388952,17
61388896,18
5459176092,4
5459172806,26
5459173628,22
5459173631,5
5459173633,2
5459172805,15
61398861,9
3887187567,37
61398869,45
61388906,26
5459172803,33
5459173625,3
5459172819,17
61349017,8
61347920,8
5458808399,13
61347679,57
61551820,15
5458808396,2
5458808397,3
6548152973,4
5458808398,3
6548152972,11
5458808392,1
6548183914,2
61388921,9
61388911,6
61540291,36
3612240428,8
3612240429,31
61403715,10
61403753,18
3612240427,3
1721979569,18
4614888411,41
1721979776,10
1721983270,65
1721979618,11
1721979348,11
61403731,5
61543644,35
61543306,13
1721978987,4
61388938,10
5459176083,3
61549777,9
61354288,12
61555270,3
61610272,2
61522808,9
61388932,13
61522745,11
61509796,23
61354412,14
5459176081,10
61354426,15
61487299,13
61354176,6
61610278,4
61429084,8
61522711,9
61487294,5
61382990,7
61403361,6
61388547,2
61382993,6
61549772,3
61388965,12
61383005,3
61403363,5
61522716,29
61522712,17
61381474,9
61610305,11
61610297,11
61389024,7
61354902,38
61353909,16
61354891,116
61522702,23
61522560,11
61522555,14
61381512,21
61381449,8
61388655,4
61388673,4
61388670,1
61610217,5
61610229,2
61610571,4
61388665,5
61610535,5
61522675,33
61522673,9
61381465,16
61381454,16
61381491,17
61381461,6
61388680,6
61388633,9
61388630,10
61383165,14
61388687,11
61388646,28
61388729,2
61381420,22
61381413,5
61381399,29
61381406,19
61354810,48
61354152,7
61353832,8
61354811,20
61354185,26
61353916,19
61353924,14
61351206,6
61354168,28
61373060,15
61406542,5
61354308,22
61406479,3
5459177338,7
61370351,9
5459177336,8
61354299,6
61406534,6
61354250,11
1721979496,28
61403089,18
61369663,11
61377687,5
61347772,6
61347757,19
61347691,5
61403081,10
5617505884,9
61377704,8
61348471,5
61347844,1
3281274237,5
61366953,3
3281274238,4
61348505,3
61356966,3
61347696,4
61369297,4
5617505883,4
61374833,18
61453515,4
1721978906,6
3586790671,10
3586790670,12
6407201567,2
1721980119,9
1721980204,3
1721979265,3
61543094,3
1721979892,4
61366947,2
1721978868,10
5164154357,2
5164154360,2
61347873,4
1721980041,3
61347871,7
61347874,7
61351782,5
61411399,10
61356580,1
61349308,2
61364715,5
61363504,22
61516625,8
5459178929,19
3167976664,20
61361241,5
61349519,3
61354300,31
5459178930,6
61354224,30
61558575,5
61558542,11
5459178928,1
61351636,15
61351633,6
61361249,2
61351595,9
61353915,5
61381096,1
61377701,10
61368855,7
61404823,24
61354172,6
6907933795,4
6907933800,4
61353999,18
61558177,8
61366933,5
61366989,7
61353992,21
61354001,42
61353969,4
61558441,4
61353965,7
61566023,17
61351801,7
6261008131,1
61516356,9
61354289,2
61377731,1
61348674,1
61348667,2
61348618,2
61354020,10
61349392,20
61352686,5
3185902814,6
61404792,3
61348658,6
61521899,20
2928737765,4
6755196855,3
61351393,1
61490269,2
61558314,7
61351638,7
61351718,20
61404797,3
61351770,5
61349316,2
61349770,5
61516601,14
61354292,6
61349388,4
61347744,4
61366898,5
61351787,1
61351717,3
61349334,5
61349773,4
61401971,2
61349325,16
61363458,13
61349340,7
61363497,22
61347746,1
61347881,2
61354344,9
61351622,24
61351735,6
61355065,7
61354343,24
61354345,10
61365736,19
61398750,20
61398769,34
61363183,3
61514427,60
61348198,15
61369369,25
61402234,9
61375496,27
61375460,12
61404914,6
2928737767,7
61354125,14
61348203,7
61369516,4
61514936,2
61349045,5
61377689,5
61375466,2
61515829,1
6755196846,1
61354896,22
61354815,6
61354833,5
61354935,4
61594388,2
61354049,1
5459195517,1
5459195508,2
5459225118,15
5459226227,8
61353879,7
61353876,5
61353878,2
61490281,1
61565968,1
61517332,1
61354406,3
5459223431,3
61351408,8
61351629,7
61373576,13
61369494,8
61347742,14
61373590,12
61347773,25
61347903,14
61515921,19
61347775,8
61347743,5
5459189994,1
61347738,4
61363406,1
61349441,2
5459192407,1
61373116,3
61351563,4
5458785574,1
61362714,6
5458785575,3
6805582212,7
6759026101,29
4074116093,1
61392841,8
6759026109,29
61388374,27
61376949,3
5458785573,2
5458785571,1
61354993,1
5458785587,8
5458785589,3
5458785591,2
5458785594,2
5458785597,2
5458785599,2
5458785601,2
5458785603,3
5458785607,1
5458785605,1
4259504632,1
61354998,1
61414671,20
61414680,5
61406396,10
6905437495,9
5458787229,1
5458787231,2
5458787240,2
5458787257,6
61381319,14
61351273,18
61351250,13
61351265,23
61381355,8
5458787263,4
61357420,14
61351267,20
61356040,17
61381374,10
61372322,8
61492523,4
61351279,11
61351283,3
61420937,20
61486224,22
61486837,25
61381296,13
61430551,59
61381324,29
61362695,39
61522778,7
61362699,37
61362739,19
61363018,35
61432087,25
5458785583,33
61519898,11
61362604,6
61363022,22
61402818,8
61402775,14
61401325,3
61402738,8
61522781,17
61402781,12
61355901,18
61355894,7
61362845,9
61519903,11
61411128,9
61497361,12
61487001,4
61363026,7
61362701,6
61363024,18
61363028,11
61360676,5
61347944,10
61347946,20
61362850,11
61411131,14
61360447,14
61360330,23
61365751,1
5853061401,7
61373367,30
61354461,26
61354467,8
61360325,21
61363668,8
61360908,8
61519272,30
61354465,2
61519174,3
61421232,3
61581370,4
61421226,1
61350541,8
5458801339,16
61385355,13
61385342,2
61421555,1
61365987,1
61522142,8
3547589235,5
3547589237,5
5458801330,13
61365255,1
61512547,7
61512618,6
61365215,9
61363714,14
61356988,16
61362061,11
61361966,9
61519054,12
61365280,11
61366019,18
61360338,23
61360335,14
61377325,10
61363648,4
61361005,10
61366079,4
61366085,7
61348816,5
61356983,19
61363631,10
61360464,15
61360671,13
61361008,9
61383011,15
61383133,12
61381189,1
61381103,8
61383168,8
61382979,8
61383219,8
61383217,13
61383208,25
5617535789,27
2217981102,11
2217981060,3
61515990,11
2217981115,7
61521815,4
61388339,3
2217981084,9
2217981108,1
61367311,8
61360248,6
61360110,6
61371803,2
61356083,43
61360026,13
61360240,7
61348111,22
61355440,16
61356018,2
61355447,3
61363047,4
61388334,10
61569005,4
61519090,7
5458851228,2
61360915,7
61366659,18
61486505,2
61486501,1
61577206,15
61519095,5
61363651,13
61519104,1
61516165,5
61521574,1
61519150,15
61358058,5
61518853,17
61360429,2
61358068,2
61518454,4
6179600590,4
61360353,3
6179627735,17
61360350,3
61518469,9
61577237,3
61360312,1
61360577,19
61358664,7
61362892,5
61519896,1
61520071,17
61364772,4
61360307,7
61360355,6
61373220,4
61519944,8
61498243,22
61520030,19
61363053,17
61362888,7
5458850598,12
61362753,43
61362756,19
61362609,9
61362918,2
61362588,22
61360679,6
61519938,9
5458850597,20
61362936,7
61360566,6
61358083,11
61487713,11
2217983342,10
61399901,2
61399884,5
61485256,11
61362762,14
61485290,2
6179552434,1
6179552425,3
61519775,36
61354159,42
61390212,13
61520724,31
61364643,10
61364649,29
61399893,2
61522522,3
61522477,50
61399880,26
61492793,8
61362602,4
2217981103,2
61362736,4
7135912028,5
7135912029,11
61363055,7
61540229,20
61522479,39
2217981107,4
2217981086,7
7135912032,13
7135912031,1
2217981094,5
7135912030,2
61359752,4
2217981076,16
61552116,14
61360143,6
61362754,47
2217981097,3
6265010262,2
61382515,9
61511871,2
61360154,2
61562579,7
61356951,27
61522871,19
61594948,9
61522857,19
61383179,11
61595420,4
61595404,9
61388361,3
61383184,15
61595399,10
2217981092,5
61595415,5
61595394,11
61356016,3
61363009,28
61485687,25
61362738,10
61348810,5
61519199,2
61519893,6
61360435,2
61373275,8
61373292,4
61540107,4
61348254,8
61360521,8
61496326,2
61359889,1
61381385,23
61381444,20
61381370,8
61509397,16
4218010745,9
4218010740,10
7025746088,24
61390217,20
61429050,2
61429068,2
61381380,19
61362261,22
61362263,22
61404099,1
5458838053,23
61362272,15
61392189,2
61404111,2
5458838054,10
61356961,19
61579823,7
61359797,9
61486364,8
61359794,13
61390227,6
61519770,15
61508995,11
4876923016,23
4876922997,3
61366409,30
61494949,1
61355060,28
61388449,29
61348270,26
4876923018,33
61348269,31
61515971,7
61496355,13
5458850617,1
6179763828,16
61352727,37
6181653963,13
61366072,5
6181697102,10
6181654032,3
61456924,33
61366068,13
6181669157,3
61365986,12
6181669159,12
61348068,13
61354618,15
6093249071,2
61491943,8
61399489,10
61399504,19
61493042,17
61495805,3
61366009,10
61365113,3
61545759,1
6182182789,24
6093249070,8
61366010,1
61366021,3
61365978,29
61354607,7
61354610,11
61360363,16
61363678,13
61360366,9
6182182788,5
61373180,4
61363682,6
61362941,27
61363661,18
61456065,7
61373316,15
61373391,8
61363672,34
61363667,18
6182282985,6
61362586,7
6182329751,5
6184522311,1
2217981100,2
2217981050,4
2217981071,3
2217981113,4
6182375721,7
61382505,1
6184522313,2
6184488088,3
6265010265,3
61359817,1
61432911,1
5860206623,2
61509530,16
61364049,21
4876923006,12
61388455,22
4876923007,1
61496312,7
61406520,9
61495680,22
61351227,4
3687227212,11
61520109,7
61521741,1
61434418,7
61362630,6
5860206630,7
5459198841,31
5459198839,22
5860206628,5
61456122,9
5459198855,17
5459198840,4
5459198845,7
61349185,9
5860206629,5
61356005,7
3687227217,5
3687227211,20
61351210,9
61404837,9
61349199,4
5459198838,26
61356302,16
61356173,14
61542849,14
61354962,22
61354961,1
5459193997,9
61353101,6
61350702,3
61435928,3
6182395205,3
4871020057,6
2217952807,2
61434413,11
325315649,3
6758774818,10
5459200137,2
5459200146,2
61455241,1
61356870,3
2217968656,3
6182363448,3
5853812810,1
61485322,17
61362916,6
61365732,31
61365761,8
61493836,6
61362716,21
61355026,15
61362647,32
5459184223,1
6972058305,1
61362915,2
61493841,1
61430223,5
61360223,14
61359764,34
5459184188,7
5459183611,2
61356006,17
61360225,3
61359777,13
61359832,9
61359706,19
61362661,12
61359721,14
61359876,8
61486984,28
61392495,18
61487003,12
61356021,1
61362657,11
61486389,10
61515097,4
61515099,5
61356159,22
61356157,39
61359633,2
61356013,22
61360031,12
61510262,9
61357374,7
61355044,18
61357378,9
61354947,46
61508939,16
61355046,38
61510256,2
61354898,31
5843731094,3
61565795,8
5459230224,1
6758679871,4
61401244,8
6758679870,15
5843730979,35
5843730976,17
6758679864,15
61359736,5
61359729,4
5459229818,1
6758679872,11
61359687,6
61362726,11
61359690,9
61359695,10
61362658,25
4971063499,16
61455517,17
61392615,14
4934467542,33
61362720,32
61363001,14
61363005,13
61377315,17
4934467565,22
61486429,19
61377319,11
61356020,2
61486453,16
61481079,17
61481089,14
5843731102,35
3572224697,55
3572224695,17
5843731100,13
5843731099,7
5843731105,5
5843731096,7
5843731113,4
5843731089,1
61562635,32
6758679860,20
6758679863,22
5843731110,16
61356647,34
5843731093,3
5843730980,11
5843730983,35
61354921,10
5843731086,13
5843731088,1
61354977,15
61356582,9
61354146,1
67454976,4
61518851,10
61520281,2
61520300,5
5845055138,2
61552198,1
2217981098,1
4876922989,1
61549840,2
61496350,5
5459184206,3
2217968674,2
61361873,3
61521243,7
61367864,6
61355017,4
61368037,15
6759491030,4
61367879,6
61522242,5
61433807,1
61365377,23
6759491032,8
61365788,17
6759491029,3
61365195,19
61365381,9
61365198,20
6907965061,13
6907965051,9
61433698,11
6196486193,7
6196486190,3
61389974,5
6196446960,3
6196446957,8
61486519,11
61365765,3
61365766,11
61368713,12
61579841,1
61522171,11
61365226,3
61365230,9
6196446965,2
6181697111,11
61522145,2
61365985,7
61368120,11
61399476,1
61522165,4
6197142781,13
61368387,18
61360969,8
61522253,5
61352693,21
61366561,1
61367225,6
61520462,6
61492481,4
61366569,1
6193769888,1
61365697,1
61491225,3
61427023,8
5458964971,1
6193730212,1
61408236,2
2229522481,1
61520421,4
61367224,1
61355010,2
61363698,11
61363818,29
61355006,14
61430634,6
61361001,7
61408226,2
61367182,4
61367181,6
61360958,3
3430323913,7
61366864,16
61366724,4
61366862,15
61363704,29
6193546142,11
61411313,8
61564752,12
61366216,18
6193085383,1
61366722,9
61564544,14
61509848,13
61594635,3
6193182694,2
61549041,5
61360991,15
61366578,13
61368250,11
61366882,25
61379094,14
6193101419,25
61368382,16
61368170,17
61366888,11
61521375,18
61414710,11
61521398,8
61427127,7
61427156,29
67421612,12
61366207,22
61368271,3
61356428,9
61521155,4
61356420,19
6193182685,9
6193085386,9
61415040,5
6193085384,4
61488545,10
61368281,11
6193176381,4
61365098,14
61365111,2
67431675,7
61366151,11
61366142,11
61427010,10
61366169,15
61515807,18
61366128,9
61367222,3
61366626,37
61411282,14
61493340,60
61363814,13
61493347,14
61363716,14
61339170,2
61515618,17
61362399,11
61366624,18
61366607,19
61362402,2
61515686,13
61366614,14
61366127,62
61515634,15
61366126,20
6193603902,7
61515587,3
61515809,9
61515611,15
61352687,27
61352684,9
3239269685,5
61481876,16
61480787,29
61359509,15
61357628,10
61357643,12
61354368,25
61357508,6
61355347,6
5846289204,1
61355868,9
61355350,1
61357472,13
61367081,20
61521874,10
61353532,2
61480159,14
61480162,16
61354349,16
61357369,8
61354369,11
3239269679,1
7018899472,8
61517768,15
61355234,5
61363593,8
7018899479,13
61343704,9
61357510,3
61357528,9
61357511,7
61357518,7
61357515,14
61358951,13
61481853,4
61359394,8
61357516,1
61341437,16
61341438,3
61341675,5
61355229,2
61355233,2
61354869,2
61355232,4
61357479,11
61480471,2
61365738,8
61506444,21
3801381150,2
3801381143,9
61355747,10
61505935,5
61357789,1
61505873,4
61354604,1
3801387143,6
61505782,7
61379160,9
3801376072,6
61505833,5
61355744,16
61349842,7
61399252,10
3801376075,21
3801376094,2
3801376074,2
3801376093,7
3801376082,3
3801376092,1
61341849,10
3811527368,11
61505381,5
61342002,9
3811527370,3
3811527384,7
3811527364,1
61364578,3
61400645,3
3801376073,11
5458295294,39
61348507,39
61367101,1
3801376085,1
3801376095,1
61493493,2
3801387145,4
61355660,20
61355443,6
61365619,1
61379153,7
61374137,2
61357889,2
3801376060,7
6759764251,6
3811494387,9
61394729,3
61342064,20
3801370003,15
3801370008,1
3801370018,5
3811494392,1
3801370033,3
3801370024,3
3811520247,2
61366260,2
61341903,15
3811520240,1
61341823,36
61374147,6
61348449,13
61364622,1
61365669,8
61502506,37
61355710,6
61355499,3
61341836,4
61341839,3
61341103,1
61342058,29
61342069,7
61342049,31
61342068,35
61355736,8
61355727,9
61470866,6
61341946,1
61341858,1
5458336060,8
61503085,4
61341859,1
61371902,3
61371899,2
61355777,1
5458336065,4
61355801,10
61355795,4
61355797,10
5458336055,13
5458336061,1
61504551,17
61342012,9
61354725,7
61354766,31
61342050,19
61504687,3
61342016,8
61342052,3
61380009,13
61505542,4
61355843,8
61355871,7
61355869,3
61354711,11
61354769,4
61516277,17
61475681,6
61354707,33
61354773,24
61357545,3
61493921,12
61358197,18
61348504,7
61357533,2
61357543,3
61358190,1
61357580,3
61357492,3
61356900,9
61359366,1
61357584,16
61357675,20
5846289199,23
61359374,4
61481866,6
61355842,15
61357688,3
61357865,1
61348585,6
61357344,11
61357333,13
61359369,6
6759343146,22
61581588,9
61359400,17
6759343150,10
61354845,28
61354866,12
61357490,9
61357663,3
61357665,5
61359517,8
61378665,2
61378610,2
61502616,1
61341597,2
3811532386,66
61503545,18
61358319,10
61341857,4
61341596,9
61341899,8
3811532376,2
3811532361,2
61341598,1
61341600,9
61357551,4
61354785,3
61355849,14
61357556,11
61357722,4
61357483,3
6759343142,2
61520149,4
61357481,3
61356907,6
61356904,2
3811527367,1
3811527365,4
986004575,1
61355848,4
61354792,2
61355864,3
